action,report,b_number,declared_sources,suggested_source,suggestion_score,suggestion_confidence,flags,rationale
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0325-Notes-02-report.md",B0325,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md",0.333,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0325-notes-section-report.md",B0325,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md",0.250,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0326-Sex-Birth-Nurture-OCR-report.md",B0326,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/28-3 Sex, Birth and Nurture Unto Death.md",0.375,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0326-body-life-cycle-textiles-report.md",B0326,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_21_body_A_life_in_the_archive___The_bi.md",0.111,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0327-Introduction-01-report.md",B0327,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_12_preface_Introduction.md",0.071,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0327-section-introduction-report.md",B0327,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_12_preface_Introduction.md",0.067,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0328-Maternal-Memory-Coarse-Craft-report.md",B0328,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_13_body_Maternal_memory___Coarse_craft.md",0.235,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0328-maternal-memory-craft-report.md",B0328,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_13_body_Maternal_memory___Coarse_craft.md",0.176,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0329-Notes-03-report.md",B0329,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md",0.333,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0329-maternal-notes-report.md",B0329,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md",0.250,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0330-Performing-Masculinity-OCR-report.md",B0330,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/15-Performing Masculinity ThroughObjects in Postwar America.md",0.286,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0330-body-performing-masculinity-report.md",B0330,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/15-Performing Masculinity ThroughObjects in Postwar America.md",0.286,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0331-Introduction-02-report.md",B0331,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_12_preface_Introduction.md",0.071,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0331-section-introduction-gender-report.md",B0331,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/16-Gender, class and the pipe.md",0.125,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
deduplicate_b_number,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0332-Playboy-Bachelor-report.md",B0332,,,,,P0:tracked report path not materialized in Windows worktree | P0:duplicate B number,重复 B 编号；需确定唯一保留报告，其余改号、合并或废弃。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0332-playboy-bachelor-report.md",B0332,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_17_body_The_playboy_bachelor_and_the_p.md",0.125,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0333-Notes-04-report.md",B0333,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md",0.333,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0333-gender-notes-report.md",B0333,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md",0.250,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0334-Objects-Embodiment-Archive-report.md",B0334,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/17-Objects andEmbodiment.md",0.200,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0334-objects-embodiment-seduced-report.md",B0334,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/17-Objects andEmbodiment.md",0.200,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0335-Introduction-03-report.md",B0335,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor_12_preface_Introduction.md",0.071,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0335-section-introduction-archive-report.md",B0335,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/18-Seduced by the Archive.md",0.167,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
deduplicate_b_number,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0336-Life-in-Archive-report.md",B0336,,,,,P0:tracked report path not materialized in Windows worktree | P0:duplicate B number,重复 B 编号；需确定唯一保留报告，其余改号、合并或废弃。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0336-life-in-archive-report.md",B0336,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/18-Seduced by the Archive.md",0.200,low,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0337-Notes-05-report.md",B0337,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md",0.333,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0337-archive-notes-report.md",B0337,,"00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md",0.250,medium,P0:no source path declared | P0:duplicate B number,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
